row_id,handle,id,text,created_at,likes,retweets,url,text_nepali_only,is_valid_nepali_only,word_count,sentiment,tweet_id,sentence_text,sentence_index
2063,hamrorabi,1482763793994498050,"मन्त्री आले र पुर्व मन्त्री योगेश भट्टराई बीच आरोप प्रत्यारोप चलीरहदा नारायणहिटी छानबिन समितिका एक सदस्यले, डराउदै डराउदै एक  श्वासमा जवाफ दिए र फोन राखे। साथमा ओमीक्रोन तयारी बारे स्वास्थ राज्य मन्त्री Live, अबिन्ता राउतको मुद्दा अब सर्वोच्चमा
https://t.co/Iux0ATQbUh https://t.co/xHSBbl332L",Sun Jan 16 17:16:51 +0000 2022,189,11,https://x.com/hamrorabi/status/1482763793994498050,मन्त्री आले र पुर्व मन्त्री योगेश भट्टराई बीच आरोप प्रत्यारोप चलीरहदा नारायणहिटी छानबिन समितिका एक सदस्यले डराउदै डराउदै एक श्वासमा जवाफ दिए र फोन राखे। साथमा ओमीक्रोन तयारी बारे स्वास्थ राज्य मन्त्री अबिन्ता राउतको मुद्दा अब सर्वोच्चमा,True,37,,1482763793994498050,मन्त्री आले र पुर्व मन्त्री योगेश भट्टराई बीच आरोप प्रत्यारोप चलीरहदा नारायणहिटी छानबिन समितिका एक सदस्यले डराउदै डराउदै एक श्वासमा जवाफ दिए र फोन राखे।,0
2064,hamrorabi,1482763793994498050,"मन्त्री आले र पुर्व मन्त्री योगेश भट्टराई बीच आरोप प्रत्यारोप चलीरहदा नारायणहिटी छानबिन समितिका एक सदस्यले, डराउदै डराउदै एक  श्वासमा जवाफ दिए र फोन राखे। साथमा ओमीक्रोन तयारी बारे स्वास्थ राज्य मन्त्री Live, अबिन्ता राउतको मुद्दा अब सर्वोच्चमा
https://t.co/Iux0ATQbUh https://t.co/xHSBbl332L",Sun Jan 16 17:16:51 +0000 2022,189,11,https://x.com/hamrorabi/status/1482763793994498050,मन्त्री आले र पुर्व मन्त्री योगेश भट्टराई बीच आरोप प्रत्यारोप चलीरहदा नारायणहिटी छानबिन समितिका एक सदस्यले डराउदै डराउदै एक श्वासमा जवाफ दिए र फोन राखे। साथमा ओमीक्रोन तयारी बारे स्वास्थ राज्य मन्त्री अबिन्ता राउतको मुद्दा अब सर्वोच्चमा,True,37,,1482763793994498050,साथमा ओमीक्रोन तयारी बारे स्वास्थ राज्य मन्त्री अबिन्ता राउतको मुद्दा अब सर्वोच्चमा,1
2065,hamrorabi,1481585068108054535,"को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर Galaxy App मा गएर दिने, छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट, जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला Galaxy App मा... https://t.co/y21KovqNj9",Thu Jan 13 11:13:01 +0000 2022,343,13,https://x.com/hamrorabi/status/1481585068108054535,को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर मा गएर दिने छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला मा,True,46,,1481585068108054535,को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति।,0
2066,hamrorabi,1481585068108054535,"को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर Galaxy App मा गएर दिने, छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट, जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला Galaxy App मा... https://t.co/y21KovqNj9",Thu Jan 13 11:13:01 +0000 2022,343,13,https://x.com/hamrorabi/status/1481585068108054535,को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर मा गएर दिने छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला मा,True,46,,1481585068108054535,टिभी मा देखिएको प्रश्नको उत्तर मा गएर दिने छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्।,1
2067,hamrorabi,1481585068108054535,"को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर Galaxy App मा गएर दिने, छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट, जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला Galaxy App मा... https://t.co/y21KovqNj9",Thu Jan 13 11:13:01 +0000 2022,343,13,https://x.com/hamrorabi/status/1481585068108054535,को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर मा गएर दिने छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला मा,True,46,,1481585068108054535,प्रतियोगिता आइतबार बाट जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा।,2
2068,hamrorabi,1481585068108054535,"को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर Galaxy App मा गएर दिने, छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट, जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला Galaxy App मा... https://t.co/y21KovqNj9",Thu Jan 13 11:13:01 +0000 2022,343,13,https://x.com/hamrorabi/status/1481585068108054535,को बन्छ करोडपतिको प्रतीक्षा गरुन्जेल अब को बन्छ टिगोरपति। टिभी मा देखिएको प्रश्नको उत्तर मा गएर दिने छिटो र सहि उत्तर दिने मध्य एक जनाले टिगोर कार जित्नेछ्न्। प्रतियोगिता आइतबार बाट जानकारी आज राति ८ बजे प्रशारण हुने न्युज आवर मा। आँखा टिभी मा औला मा,True,46,,1481585068108054535,आँखा टिभी मा औला मा,3
2069,hamrorabi,1480951474930651140,"गत कार्यक्रममा आनन्द बतासले झुठो बोलेनन्, उनले संकेत गरेको ""सत्य"" आजको कार्यक्रममा लगभग खुलेको छ।बतास ग्रुप भन्दा बढी मुल्यमा टेण्डर हालेर पनि  सेटिङबाट बाहिरिएको कम्पनीका संचालक स्टुडियोमा LIVE
* बतासलाई नारायणहिटीमा घुसाउन कर्मचारीको  सेटिङ (प्रमाणसहित)
https://t.co/LLQHFLHEsl https://t.co/Wnua4HJbWA",Tue Jan 11 17:15:21 +0000 2022,212,14,https://x.com/hamrorabi/status/1480951474930651140,गत कार्यक्रममा आनन्द बतासले झुठो बोलेनन् उनले संकेत गरेको सत्य आजको कार्यक्रममा लगभग खुलेको छ।बतास ग्रुप भन्दा बढी मुल्यमा टेण्डर हालेर पनि सेटिङबाट बाहिरिएको कम्पनीका संचालक स्टुडियोमा बतासलाई नारायणहिटीमा घुसाउन कर्मचारीको सेटिङ प्रमाणसहित,True,33,,1480951474930651140,गत कार्यक्रममा आनन्द बतासले झुठो बोलेनन् उनले संकेत गरेको सत्य आजको कार्यक्रममा लगभग खुलेको छ।बतास ग्रुप भन्दा बढी मुल्यमा टेण्डर हालेर पनि सेटिङबाट बाहिरिएको कम्पनीका संचालक स्टुडियोमा बतासलाई नारायणहिटीमा घुसाउन कर्मचारीको सेटिङ प्रमाणसहित,0
2070,hamrorabi,1480897059091673088,नारायणहिटीमा ठेक्का पाउनेका कुरा पछि ठेक्का दिलाउनेका कुरा।कसरी टेण्डर पाउन सक्षम अर्को कम्पनीलाई प्रतिश्पर्धा बाटै हटाएयो र बतास छिराइयो?सबै भण्डाफोर गर्न अर्को प्रतिश्पर्धी कम्पनी जोकर्स रेस्ट्रोका संचालक  आज स्टुडियो मै आउदै छन्। @Galaxy4KNepal मा राति ९ बजे सिधाकुरा LIVE https://t.co/p6U6XFroBG,Tue Jan 11 13:39:07 +0000 2022,181,13,https://x.com/hamrorabi/status/1480897059091673088,नारायणहिटीमा ठेक्का पाउनेका कुरा पछि ठेक्का दिलाउनेका कुरा।कसरी टेण्डर पाउन सक्षम अर्को कम्पनीलाई प्रतिश्पर्धा बाटै हटाएयो र बतास छिराइयो सबै भण्डाफोर गर्न अर्को प्रतिश्पर्धी कम्पनी जोकर्स रेस्ट्रोका संचालक आज स्टुडियो मै आउदै छन्। मा राति ९ बजे सिधाकुरा,True,38,,1480897059091673088,नारायणहिटीमा ठेक्का पाउनेका कुरा पछि ठेक्का दिलाउनेका कुरा।कसरी टेण्डर पाउन सक्षम अर्को कम्पनीलाई प्रतिश्पर्धा बाटै हटाएयो र बतास छिराइयो सबै भण्डाफोर गर्न अर्को प्रतिश्पर्धी कम्पनी जोकर्स रेस्ट्रोका संचालक आज स्टुडियो मै आउदै छन्।,0
2071,hamrorabi,1480897059091673088,नारायणहिटीमा ठेक्का पाउनेका कुरा पछि ठेक्का दिलाउनेका कुरा।कसरी टेण्डर पाउन सक्षम अर्को कम्पनीलाई प्रतिश्पर्धा बाटै हटाएयो र बतास छिराइयो?सबै भण्डाफोर गर्न अर्को प्रतिश्पर्धी कम्पनी जोकर्स रेस्ट्रोका संचालक  आज स्टुडियो मै आउदै छन्। @Galaxy4KNepal मा राति ९ बजे सिधाकुरा LIVE https://t.co/p6U6XFroBG,Tue Jan 11 13:39:07 +0000 2022,181,13,https://x.com/hamrorabi/status/1480897059091673088,नारायणहिटीमा ठेक्का पाउनेका कुरा पछि ठेक्का दिलाउनेका कुरा।कसरी टेण्डर पाउन सक्षम अर्को कम्पनीलाई प्रतिश्पर्धा बाटै हटाएयो र बतास छिराइयो सबै भण्डाफोर गर्न अर्को प्रतिश्पर्धी कम्पनी जोकर्स रेस्ट्रोका संचालक आज स्टुडियो मै आउदै छन्। मा राति ९ बजे सिधाकुरा,True,38,,1480897059091673088,मा राति ९ बजे सिधाकुरा,1
2072,hamrorabi,1480874576380715008,"१०० दिने सप्ताह मनाइ रहदा अस्ति आइतबार सिधाकुरा,हिजो प्राइम टाइम प्रस्तुत गरे सँगै आजको पालो प्रत्येक दिन राति ८बजे प्रशारण हुने News Hour को।परिस्कृत शैली,सज्जा र नयाँ सेग्मेन्ट सहितको न्युज आवर हेर्ने प्रयास गर्नु होला।प्रत्यक्ष हेर्न Galaxy App डाउनलोड गर्नु होस् @Prashant68 https://t.co/qtIUiVitV6",Tue Jan 11 12:09:46 +0000 2022,169,14,https://x.com/hamrorabi/status/1480874576380715008,१०० दिने सप्ताह मनाइ रहदा अस्ति आइतबार सिधाकुरा हिजो प्राइम टाइम प्रस्तुत गरे सँगै आजको पालो प्रत्येक दिन राति ८बजे प्रशारण हुने को।परिस्कृत शैली सज्जा र नयाँ सेग्मेन्ट सहितको न्युज आवर हेर्ने प्रयास गर्नु होला।प्रत्यक्ष हेर्न डाउनलोड गर्नु होस्,True,39,,1480874576380715008,१०० दिने सप्ताह मनाइ रहदा अस्ति आइतबार सिधाकुरा हिजो प्राइम टाइम प्रस्तुत गरे सँगै आजको पालो प्रत्येक दिन राति ८बजे प्रशारण हुने को।परिस्कृत शैली सज्जा र नयाँ सेग्मेन्ट सहितको न्युज आवर हेर्ने प्रयास गर्नु होला।प्रत्यक्ष हेर्न डाउनलोड गर्नु होस्,0
2073,hamrorabi,1480741001547243520,"छरिएका राज्यहरुलाई एक बनाउने,पुजीं परिचालन देशमै गर्न स्वोदेशी उत्पादनमा जोड दिने,असंलग्न र सन्तुलित परराष्ट्र निति बनाउने,मुलुकको विविधतालाई सम्मान गर्ने,राष्ट्रिय सेना बनाउने,सुशासनका निति परिकल्पना गर्ने,नेपाल एकीकरणका नायक राजा पृथ्वीनारायण शाह प्रति श्रद्धा सुमन अर्पण गर्दछु https://t.co/szw3DzgaVC",Tue Jan 11 03:19:00 +0000 2022,1497,89,https://x.com/hamrorabi/status/1480741001547243520,छरिएका राज्यहरुलाई एक बनाउने पुजीं परिचालन देशमै गर्न स्वोदेशी उत्पादनमा जोड दिने असंलग्न र सन्तुलित परराष्ट्र निति बनाउने मुलुकको विविधतालाई सम्मान गर्ने राष्ट्रिय सेना बनाउने सुशासनका निति परिकल्पना गर्ने नेपाल एकीकरणका नायक राजा पृथ्वीनारायण शाह प्रति श्रद्धा सुमन अर्पण गर्दछु,True,40,,1480741001547243520,छरिएका राज्यहरुलाई एक बनाउने पुजीं परिचालन देशमै गर्न स्वोदेशी उत्पादनमा जोड दिने असंलग्न र सन्तुलित परराष्ट्र निति बनाउने मुलुकको विविधतालाई सम्मान गर्ने राष्ट्रिय सेना बनाउने सुशासनका निति परिकल्पना गर्ने नेपाल एकीकरणका नायक राजा पृथ्वीनारायण शाह प्रति श्रद्धा सुमन अर्पण गर्दछु,0
2074,hamrorabi,1480587023584874496,"समसामयिक विषयमा @Vijaykumarko को धारणा (Opinion) र फरक भुमिकामा टेलिभिजनमा जोडिएका  @MinendraRijal को संश्लेषण। @Galaxy4KNepal को नयाँ कार्यक्रम Prime Time with Vijay Kumar को पहिलो भाग आएको छ। मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।  
https://t.co/Cmxp2fmG9S https://t.co/QyQVUsIhrZ",Mon Jan 10 17:07:09 +0000 2022,190,15,https://x.com/hamrorabi/status/1480587023584874496,समसामयिक विषयमा को धारणा र फरक भुमिकामा टेलिभिजनमा जोडिएका को संश्लेषण। को नयाँ कार्यक्रम को पहिलो भाग आएको छ। मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।,True,26,,1480587023584874496,समसामयिक विषयमा को धारणा र फरक भुमिकामा टेलिभिजनमा जोडिएका को संश्लेषण।,0
2075,hamrorabi,1480587023584874496,"समसामयिक विषयमा @Vijaykumarko को धारणा (Opinion) र फरक भुमिकामा टेलिभिजनमा जोडिएका  @MinendraRijal को संश्लेषण। @Galaxy4KNepal को नयाँ कार्यक्रम Prime Time with Vijay Kumar को पहिलो भाग आएको छ। मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।  
https://t.co/Cmxp2fmG9S https://t.co/QyQVUsIhrZ",Mon Jan 10 17:07:09 +0000 2022,190,15,https://x.com/hamrorabi/status/1480587023584874496,समसामयिक विषयमा को धारणा र फरक भुमिकामा टेलिभिजनमा जोडिएका को संश्लेषण। को नयाँ कार्यक्रम को पहिलो भाग आएको छ। मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।,True,26,,1480587023584874496,को नयाँ कार्यक्रम को पहिलो भाग आएको छ।,1
2076,hamrorabi,1480587023584874496,"समसामयिक विषयमा @Vijaykumarko को धारणा (Opinion) र फरक भुमिकामा टेलिभिजनमा जोडिएका  @MinendraRijal को संश्लेषण। @Galaxy4KNepal को नयाँ कार्यक्रम Prime Time with Vijay Kumar को पहिलो भाग आएको छ। मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।  
https://t.co/Cmxp2fmG9S https://t.co/QyQVUsIhrZ",Mon Jan 10 17:07:09 +0000 2022,190,15,https://x.com/hamrorabi/status/1480587023584874496,समसामयिक विषयमा को धारणा र फरक भुमिकामा टेलिभिजनमा जोडिएका को संश्लेषण। को नयाँ कार्यक्रम को पहिलो भाग आएको छ। मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।,True,26,,1480587023584874496,मुल्यांकन गर्ने जिम्मा अब आम दर्शक महानुभावहरुको।,2
2077,hamrorabi,1480503466258698242,"धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु, आदरणीय @Vijaykumarko सँगको यो सहकार्यमा @Galaxy4KNepal गौरव गर्दछ। अनुभव, विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो। आज राति ९ बजे बाट शुभारम्भ हुदैछ, Prime Time with Vijay Kumar 🙏 https://t.co/iGlqC0w8fT",Mon Jan 10 11:35:07 +0000 2022,589,21,https://x.com/hamrorabi/status/1480503466258698242,धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु आदरणीय सँगको यो सहकार्यमा गौरव गर्दछ। अनुभव विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो। आज राति ९ बजे बाट शुभारम्भ हुदैछ,True,37,,1480503466258698242,धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु आदरणीय सँगको यो सहकार्यमा गौरव गर्दछ।,0
2078,hamrorabi,1480503466258698242,"धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु, आदरणीय @Vijaykumarko सँगको यो सहकार्यमा @Galaxy4KNepal गौरव गर्दछ। अनुभव, विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो। आज राति ९ बजे बाट शुभारम्भ हुदैछ, Prime Time with Vijay Kumar 🙏 https://t.co/iGlqC0w8fT",Mon Jan 10 11:35:07 +0000 2022,589,21,https://x.com/hamrorabi/status/1480503466258698242,धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु आदरणीय सँगको यो सहकार्यमा गौरव गर्दछ। अनुभव विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो। आज राति ९ बजे बाट शुभारम्भ हुदैछ,True,37,,1480503466258698242,अनुभव विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो।,1
2079,hamrorabi,1480503466258698242,"धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु, आदरणीय @Vijaykumarko सँगको यो सहकार्यमा @Galaxy4KNepal गौरव गर्दछ। अनुभव, विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो। आज राति ९ बजे बाट शुभारम्भ हुदैछ, Prime Time with Vijay Kumar 🙏 https://t.co/iGlqC0w8fT",Mon Jan 10 11:35:07 +0000 2022,589,21,https://x.com/hamrorabi/status/1480503466258698242,धेरैका अड्कल अपेक्षा भन्दा निकै पर बाट भन्दैछु आदरणीय सँगको यो सहकार्यमा गौरव गर्दछ। अनुभव विश्वसनीयता र शैलीको यो समिश्रण म जस्ता सिकारु संचारकर्मीका लागि त विश्व विद्यालय नै हो। आज राति ९ बजे बाट शुभारम्भ हुदैछ,True,37,,1480503466258698242,आज राति ९ बजे बाट शुभारम्भ हुदैछ,2
2080,hamrorabi,1480242688838361091,"२० वर्ष देखि विपश्यना ध्यान गरि रहेका बतासलाई कसम ख्वाएर मैले सोधें,
म: टेन्डर पार्न कमिशन खुवाउनु पर्यो कि परेन? 
बतास: त्यस्तो नपर्न,यो देशमा सम्भब छ? 
म: धन्यवाद, मैले जवाफ पाएं।
प्रशारणको १०० दिन विशेष आजको कार्यक्रम हेर्नकालागि दह्रो  सिफारिस गर्दछु
https://t.co/mizMXzYw3f https://t.co/LzCzHUhGdH",Sun Jan 09 18:18:53 +0000 2022,515,65,https://x.com/hamrorabi/status/1480242688838361091,२० वर्ष देखि विपश्यना ध्यान गरि रहेका बतासलाई कसम ख्वाएर मैले सोधें म टेन्डर पार्न कमिशन खुवाउनु पर्यो कि परेन बतास त्यस्तो नपर्न यो देशमा सम्भब छ म धन्यवाद मैले जवाफ पाएं। प्रशारणको १०० दिन विशेष आजको कार्यक्रम हेर्नकालागि दह्रो सिफारिस गर्दछु,True,42,,1480242688838361091,२० वर्ष देखि विपश्यना ध्यान गरि रहेका बतासलाई कसम ख्वाएर मैले सोधें म टेन्डर पार्न कमिशन खुवाउनु पर्यो कि परेन बतास त्यस्तो नपर्न यो देशमा सम्भब छ म धन्यवाद मैले जवाफ पाएं।,0
2081,hamrorabi,1480242688838361091,"२० वर्ष देखि विपश्यना ध्यान गरि रहेका बतासलाई कसम ख्वाएर मैले सोधें,
म: टेन्डर पार्न कमिशन खुवाउनु पर्यो कि परेन? 
बतास: त्यस्तो नपर्न,यो देशमा सम्भब छ? 
म: धन्यवाद, मैले जवाफ पाएं।
प्रशारणको १०० दिन विशेष आजको कार्यक्रम हेर्नकालागि दह्रो  सिफारिस गर्दछु
https://t.co/mizMXzYw3f https://t.co/LzCzHUhGdH",Sun Jan 09 18:18:53 +0000 2022,515,65,https://x.com/hamrorabi/status/1480242688838361091,२० वर्ष देखि विपश्यना ध्यान गरि रहेका बतासलाई कसम ख्वाएर मैले सोधें म टेन्डर पार्न कमिशन खुवाउनु पर्यो कि परेन बतास त्यस्तो नपर्न यो देशमा सम्भब छ म धन्यवाद मैले जवाफ पाएं। प्रशारणको १०० दिन विशेष आजको कार्यक्रम हेर्नकालागि दह्रो सिफारिस गर्दछु,True,42,,1480242688838361091,प्रशारणको १०० दिन विशेष आजको कार्यक्रम हेर्नकालागि दह्रो सिफारिस गर्दछु,1
2082,hamrorabi,1479140313637679104,"निर्मला प्रकरणमा प्रहरीको तमासा, अभद्र व्यबहारमा पक्रेर DNA टेष्ट
भारतीय युवा अलि हुसेन भन्छन्: अपराध स्वीकार्न प्रहरीले दबाब दियो
साथमा: 
* २ वर्षदेखि साङ्लोमा बाधिएकी महिलाको दर्दनाक अवस्था 
* नागरिकता विहिन नेपाली युवाहरुको पीडा 
https://t.co/K7cORT1Thc https://t.co/PkR1XURwGf",Thu Jan 06 17:18:26 +0000 2022,128,11,https://x.com/hamrorabi/status/1479140313637679104,निर्मला प्रकरणमा प्रहरीको तमासा अभद्र व्यबहारमा पक्रेर टेष्ट भारतीय युवा अलि हुसेन भन्छन् अपराध स्वीकार्न प्रहरीले दबाब दियो साथमा २ वर्षदेखि साङ्लोमा बाधिएकी महिलाको दर्दनाक अवस्था नागरिकता विहिन नेपाली युवाहरुको पीडा,True,31,,1479140313637679104,निर्मला प्रकरणमा प्रहरीको तमासा अभद्र व्यबहारमा पक्रेर टेष्ट भारतीय युवा अलि हुसेन भन्छन् अपराध स्वीकार्न प्रहरीले दबाब दियो साथमा २ वर्षदेखि साङ्लोमा बाधिएकी महिलाको दर्दनाक अवस्था नागरिकता विहिन नेपाली युवाहरुको पीडा,0
2083,hamrorabi,1479060710856413186,निर्मला पन्त प्रकरणमा प्रहरीको फट्याइँ फलो अप गर्नका लागि प्रहरी कार्यालय पुगेको हाम्रो टिमको आँखा छलेर पछाडीको बाटोबाट भारतीय नागरिक अलि हसनलाई गाडीमा हाली भारत तर्फ पठाइएको थियो।उनलाई कसरी पक्राउ गरियो र अपराध स्विकार्न कस्तो  दवाब  दिइयो?सबै @Galaxy4KNepal को आजको सिधा कुरामा https://t.co/z9yAzn2tjn,Thu Jan 06 12:02:07 +0000 2022,223,17,https://x.com/hamrorabi/status/1479060710856413186,निर्मला पन्त प्रकरणमा प्रहरीको फट्याइँ फलो अप गर्नका लागि प्रहरी कार्यालय पुगेको हाम्रो टिमको आँखा छलेर पछाडीको बाटोबाट भारतीय नागरिक अलि हसनलाई गाडीमा हाली भारत तर्फ पठाइएको थियो।उनलाई कसरी पक्राउ गरियो र अपराध स्विकार्न कस्तो दवाब दिइयो सबै को आजको सिधा कुरामा,True,42,,1479060710856413186,निर्मला पन्त प्रकरणमा प्रहरीको फट्याइँ फलो अप गर्नका लागि प्रहरी कार्यालय पुगेको हाम्रो टिमको आँखा छलेर पछाडीको बाटोबाट भारतीय नागरिक अलि हसनलाई गाडीमा हाली भारत तर्फ पठाइएको थियो।उनलाई कसरी पक्राउ गरियो र अपराध स्विकार्न कस्तो दवाब दिइयो सबै को आजको सिधा कुरामा,0
2084,hamrorabi,1478417174155132928,"आजको कार्यक्रममा : मन्त्री प्रेम आलेको तारिफ योग्य हस्तक्षेपको  खुलेर प्रशंसा  गरेको छु। 
- माछा खरिद विवादमा LIVE जोडिएका चितवनका सिडियो भन्छन: मलाई न्याय दिनुस् !!  
- इम्बोस्ड नम्बर जडानमा खुल्लम खुल्ला लुट 
- हुण्डीबाट श्रीमतीलाई  पैसा पठाउदा जेल ? 

https://t.co/mpXkROdI4c https://t.co/i8x6lYBrr5",Tue Jan 04 17:24:56 +0000 2022,185,18,https://x.com/hamrorabi/status/1478417174155132928,आजको कार्यक्रममा मन्त्री प्रेम आलेको तारिफ योग्य हस्तक्षेपको खुलेर प्रशंसा गरेको छु। माछा खरिद विवादमा जोडिएका चितवनका सिडियो भन्छन मलाई न्याय दिनुस् इम्बोस्ड नम्बर जडानमा खुल्लम खुल्ला लुट हुण्डीबाट श्रीमतीलाई पैसा पठाउदा जेल,True,33,,1478417174155132928,आजको कार्यक्रममा मन्त्री प्रेम आलेको तारिफ योग्य हस्तक्षेपको खुलेर प्रशंसा गरेको छु।,0
2085,hamrorabi,1478417174155132928,"आजको कार्यक्रममा : मन्त्री प्रेम आलेको तारिफ योग्य हस्तक्षेपको  खुलेर प्रशंसा  गरेको छु। 
- माछा खरिद विवादमा LIVE जोडिएका चितवनका सिडियो भन्छन: मलाई न्याय दिनुस् !!  
- इम्बोस्ड नम्बर जडानमा खुल्लम खुल्ला लुट 
- हुण्डीबाट श्रीमतीलाई  पैसा पठाउदा जेल ? 

https://t.co/mpXkROdI4c https://t.co/i8x6lYBrr5",Tue Jan 04 17:24:56 +0000 2022,185,18,https://x.com/hamrorabi/status/1478417174155132928,आजको कार्यक्रममा मन्त्री प्रेम आलेको तारिफ योग्य हस्तक्षेपको खुलेर प्रशंसा गरेको छु। माछा खरिद विवादमा जोडिएका चितवनका सिडियो भन्छन मलाई न्याय दिनुस् इम्बोस्ड नम्बर जडानमा खुल्लम खुल्ला लुट हुण्डीबाट श्रीमतीलाई पैसा पठाउदा जेल,True,33,,1478417174155132928,माछा खरिद विवादमा जोडिएका चितवनका सिडियो भन्छन मलाई न्याय दिनुस् इम्बोस्ड नम्बर जडानमा खुल्लम खुल्ला लुट हुण्डीबाट श्रीमतीलाई पैसा पठाउदा जेल,1
